product_id,brand,category,season,current_price,markdown_percentage,stock_quantity,customer_rating,is_returned,predicted_return_risk
FB001396,Gap,Shoes,Summer,66.4,58.4,45,1.1,0,0.1146
FB001397,Ann Taylor,Shoes,Summer,33.56,58.8,37,4.6,0,0.1851
FB001398,Forever21,Shoes,Winter,93.63,0.0,47,4.1,0,0.1387
FB001399,Ann Taylor,Tops,Summer,95.55,0.0,25,4.7,0,0.2225
FB001400,Zara,Outerwear,Winter,146.45,0.0,45,3.4,0,0.1168
FB001401,Banana Republic,Shoes,Spring,96.9,0.0,24,4.3,0,0.1065
FB001402,Banana Republic,Tops,Fall,71.83,0.0,46,4.5,0,0.0584
FB001403,H&M,Tops,Summer,29.17,0.0,17,1.6,0,0.1213
FB001404,H&M,Tops,Spring,17.65,43.6,21,4.4,0,0.1856
FB001405,Zara,Accessories,Fall,73.57,0.0,22,1.1,0,0.1146
FB001406,Mango,Shoes,Summer,75.95,0.0,14,,0,0.1635
FB001407,H&M,Accessories,Spring,79.04,0.0,28,4.7,0,0.1561
FB001408,Mango,Tops,Fall,26.85,0.0,26,,0,0.0978
FB001409,Ann Taylor,Dresses,Spring,89.36,29.2,25,1.1,0,0.1867
FB001410,Mango,Shoes,Fall,71.46,0.0,2,3.1,0,0.0907
FB001411,Mango,Dresses,Winter,55.44,14.8,21,,0,0.1403
FB001412,Mango,Bottoms,Fall,22.24,20.9,6,2.3,0,0.153
FB001413,H&M,Tops,Spring,29.12,0.0,14,2.7,0,0.1035
FB001414,Forever21,Accessories,Winter,57.1,0.0,28,,1,0.1111
FB001415,Uniqlo,Outerwear,Spring,248.05,0.0,17,4.6,0,0.1304
FB001416,Zara,Bottoms,Fall,64.5,40.6,9,1.3,0,0.0667
FB001417,Forever21,Outerwear,Summer,124.13,0.0,33,5.0,0,0.1284
FB001418,Zara,Accessories,Spring,61.09,1.8,4,2.3,0,0.0685
FB001419,Uniqlo,Bottoms,Fall,48.27,0.0,33,,0,0.1413
FB001420,Zara,Tops,Spring,88.77,0.0,40,4.8,0,0.0907
FB001421,Gap,Dresses,Fall,94.17,0.0,2,,0,0.1151
FB001422,Forever21,Accessories,Fall,30.44,0.0,42,,0,0.1315
FB001423,Uniqlo,Bottoms,Fall,114.29,0.0,9,3.2,0,0.0607
FB001424,Uniqlo,Shoes,Fall,77.92,25.8,17,3.2,0,0.1165
FB001425,Ann Taylor,Tops,Spring,38.56,0.0,39,1.5,0,0.1352
FB001426,Mango,Shoes,Winter,64.94,0.0,32,4.5,0,0.1458
FB001427,Mango,Bottoms,Winter,27.54,56.8,15,4.0,0,0.1404
FB001428,Zara,Tops,Summer,59.77,11.1,39,1.1,1,0.3368
FB001429,H&M,Accessories,Spring,16.21,40.4,20,4.3,0,0.2038
FB001430,Mango,Tops,Spring,75.84,0.0,8,4.1,0,0.0557
FB001431,Mango,Dresses,Winter,68.51,0.0,1,2.6,0,0.1239
FB001432,Mango,Accessories,Summer,25.49,0.0,35,2.2,1,0.1563
FB001433,Ann Taylor,Tops,Fall,70.88,0.0,5,2.3,0,0.0527
FB001434,H&M,Shoes,Summer,161.1,8.8,1,1.7,0,0.0799
FB001435,Ann Taylor,Dresses,Winter,50.76,0.0,45,4.3,0,0.2638
FB001436,Mango,Shoes,Fall,155.85,0.0,1,3.5,0,0.0784
FB001437,Banana Republic,Dresses,Spring,48.04,0.0,20,3.2,0,0.1436
FB001438,Forever21,Tops,Spring,44.79,0.0,7,3.6,0,0.0568
FB001439,Uniqlo,Tops,Spring,76.95,0.0,9,2.5,0,0.0629
FB001440,Gap,Accessories,Summer,18.0,49.9,26,4.0,0,0.3149
FB001441,Banana Republic,Bottoms,Fall,49.97,0.0,11,3.5,1,0.2518
FB001442,H&M,Outerwear,Summer,169.69,0.0,29,1.9,0,0.1641
FB001443,Ann Taylor,Outerwear,Spring,179.58,14.2,29,,0,0.1504
FB001444,Gap,Tops,Summer,110.81,0.0,24,2.4,0,0.254
FB001445,Uniqlo,Accessories,Fall,61.84,0.0,0,4.7,1,0.113
FB001446,Zara,Outerwear,Spring,161.72,14.9,35,4.1,0,0.1124
FB001447,Banana Republic,Bottoms,Fall,74.27,0.0,6,1.3,0,0.1434
FB001448,Zara,Outerwear,Fall,113.82,30.5,10,,0,0.1107
FB001449,Mango,Accessories,Winter,42.28,0.0,22,1.9,0,0.1516
FB001450,H&M,Bottoms,Summer,52.92,0.0,9,,0,0.1912
FB001451,Ann Taylor,Accessories,Spring,38.04,6.2,26,3.7,1,0.2043
FB001452,Mango,Shoes,Summer,129.76,0.0,39,2.9,0,0.1331
FB001453,Ann Taylor,Tops,Fall,63.39,0.0,50,2.5,0,0.1329
FB001454,H&M,Shoes,Fall,189.44,1.3,39,1.2,0,0.0657
FB001455,Uniqlo,Accessories,Spring,63.42,0.0,19,2.9,1,0.098
FB001456,Ann Taylor,Tops,Winter,35.26,0.0,47,2.3,0,0.187
FB001457,Gap,Accessories,Spring,44.5,0.0,36,3.6,0,0.2248
FB001458,Zara,Shoes,Spring,105.72,43.4,42,2.5,1,0.3243
FB001459,H&M,Tops,Summer,52.05,55.4,15,,0,0.1153
FB001460,H&M,Accessories,Winter,24.5,0.0,7,,0,0.1335
FB001461,Gap,Accessories,Winter,23.2,0.0,17,2.1,0,0.1856
FB001462,Forever21,Bottoms,Winter,73.8,0.0,42,,0,0.1447
FB001463,Zara,Accessories,Summer,51.33,0.0,25,1.2,0,0.2552
FB001464,H&M,Bottoms,Winter,80.21,0.0,17,,0,0.1796
FB001465,Uniqlo,Outerwear,Fall,237.65,0.0,3,3.4,0,0.1184
FB001466,Banana Republic,Bottoms,Spring,96.35,0.0,34,3.7,0,0.097
FB001467,Banana Republic,Bottoms,Winter,91.92,0.0,29,,0,0.1647
FB001468,Banana Republic,Shoes,Fall,194.05,0.0,7,1.3,0,0.0831
FB001469,Gap,Outerwear,Summer,166.88,0.0,10,1.6,0,0.1313
FB001470,H&M,Bottoms,Winter,47.01,0.0,17,1.6,0,0.1628
FB001471,Banana Republic,Shoes,Winter,95.57,20.3,15,3.8,0,0.1121
FB001472,H&M,Accessories,Fall,33.77,54.2,37,4.1,0,0.2258
FB001473,Zara,Bottoms,Fall,108.65,0.0,26,2.4,0,0.1105
FB001474,Mango,Shoes,Summer,186.53,0.0,31,2.6,0,0.1788
FB001475,Zara,Accessories,Summer,60.34,0.0,13,,0,0.1514
FB001476,Mango,Accessories,Winter,61.16,0.0,28,2.3,0,0.1511
FB001477,Forever21,Shoes,Winter,109.25,35.3,10,3.3,0,0.0895
FB001478,Ann Taylor,Tops,Winter,60.08,0.0,26,,0,0.1696
FB001479,Gap,Accessories,Summer,27.65,29.8,13,4.7,0,0.1594
FB001480,Gap,Tops,Fall,111.09,0.0,24,2.2,0,0.1258
FB001481,Banana Republic,Dresses,Summer,133.51,0.0,5,1.7,1,0.1463
FB001482,Forever21,Dresses,Summer,89.78,43.5,46,,0,0.1464
FB001483,Gap,Tops,Spring,52.87,19.0,48,3.0,0,0.1761
FB001484,Zara,Accessories,Fall,72.37,0.0,24,2.9,0,0.1148
FB001485,Banana Republic,Dresses,Fall,105.1,21.5,42,3.1,0,0.1057
FB001486,Zara,Tops,Spring,74.3,0.0,24,4.4,0,0.1021
FB001487,Banana Republic,Shoes,Summer,101.19,47.5,40,2.8,0,0.1474
FB001488,Uniqlo,Accessories,Summer,77.04,2.5,16,2.8,0,0.192
FB001489,Zara,Shoes,Winter,158.29,0.0,5,1.6,0,0.0832
FB001490,Ann Taylor,Tops,Winter,69.33,0.0,26,4.9,0,0.1398
FB001491,Gap,Shoes,Winter,69.95,19.5,49,1.3,0,0.1511
FB001492,Uniqlo,Outerwear,Fall,162.75,0.0,13,4.8,0,0.099
FB001493,H&M,Shoes,Summer,70.28,0.0,27,4.7,0,0.1984
FB001494,Mango,Bottoms,Spring,111.91,0.0,28,1.8,0,0.1105
FB001495,Ann Taylor,Outerwear,Fall,143.76,0.0,7,2.0,0,0.1037
FB001496,H&M,Dresses,Summer,169.89,0.0,17,1.3,0,0.1235
FB001497,Zara,Shoes,Winter,72.29,0.0,0,,0,0.1161
FB001498,Forever21,Outerwear,Winter,122.31,10.2,10,3.6,0,0.067
FB001499,Forever21,Tops,Summer,92.5,0.0,15,2.7,0,0.1397
FB001500,Banana Republic,Shoes,Winter,89.5,0.0,5,4.5,0,0.0745
FB001501,H&M,Outerwear,Spring,161.51,0.0,22,4.7,0,0.152
FB001502,Zara,Accessories,Winter,38.12,0.0,18,4.4,1,0.1465
FB001503,H&M,Dresses,Summer,100.08,0.0,23,4.8,0,0.1997
FB001504,Uniqlo,Dresses,Fall,161.79,0.0,44,3.9,0,0.1188
FB001505,Ann Taylor,Bottoms,Fall,46.42,0.0,2,3.7,1,0.3221
FB001506,Uniqlo,Shoes,Spring,111.03,44.3,19,1.8,0,0.1481
FB001507,Forever21,Bottoms,Summer,25.77,0.0,5,3.1,0,0.204
FB001508,Forever21,Shoes,Winter,180.67,0.0,31,4.4,0,0.1303
FB001509,Forever21,Shoes,Spring,106.79,46.1,8,3.2,0,0.1281
FB001510,Uniqlo,Dresses,Summer,152.97,5.3,33,3.7,0,0.1259
FB001511,Zara,Bottoms,Spring,25.97,0.0,31,1.2,0,0.1706
FB001512,Forever21,Tops,Summer,51.09,39.9,44,3.0,0,0.1383
FB001513,Uniqlo,Accessories,Summer,66.85,10.9,12,1.2,0,0.1953
FB001514,Ann Taylor,Accessories,Winter,33.88,0.0,9,,0,0.122
FB001515,Banana Republic,Shoes,Summer,124.53,12.3,39,3.3,0,0.1391
FB001516,H&M,Dresses,Fall,125.46,0.0,26,1.1,0,0.0959
FB001517,H&M,Shoes,Winter,138.79,0.0,16,,1,0.1153
FB001518,Ann Taylor,Bottoms,Spring,50.8,37.9,44,,0,0.2472
FB001519,Uniqlo,Accessories,Fall,41.24,47.3,20,4.0,0,0.1809
FB001520,Banana Republic,Bottoms,Spring,100.24,16.0,35,,0,0.1701
FB001521,Ann Taylor,Accessories,Spring,52.97,0.0,36,4.6,0,0.1859
FB001522,Mango,Accessories,Winter,69.48,0.0,17,3.4,0,0.1606
FB001523,Banana Republic,Outerwear,Summer,177.82,0.0,9,1.1,0,0.2145
FB001524,Banana Republic,Shoes,Winter,142.71,0.0,28,1.0,0,0.1961
FB001525,Zara,Bottoms,Spring,105.21,0.0,41,4.9,0,0.1178
FB001526,Forever21,Accessories,Fall,32.68,49.8,32,4.9,0,0.1837
FB001527,Uniqlo,Outerwear,Winter,167.39,0.0,43,1.8,0,0.1435
FB001528,Uniqlo,Accessories,Winter,49.89,0.0,32,2.4,0,0.1666
FB001529,Banana Republic,Outerwear,Fall,218.06,0.0,32,4.0,0,0.088
FB001530,Gap,Bottoms,Summer,52.11,21.8,25,3.5,1,0.4771
FB001531,Ann Taylor,Outerwear,Fall,73.69,40.9,9,4.1,0,0.1894
FB001532,Mango,Tops,Summer,14.63,48.2,20,4.5,0,0.2175
FB001533,Zara,Accessories,Summer,35.22,53.9,15,1.5,0,0.1572
FB001534,Zara,Bottoms,Winter,96.82,0.0,0,1.1,0,0.1299
FB001535,Banana Republic,Shoes,Fall,114.34,28.2,1,,1,0.1169
FB001536,Zara,Dresses,Summer,82.01,52.3,28,2.2,0,0.1342
FB001537,Zara,Tops,Summer,85.25,0.0,11,,0,0.1191
FB001538,Banana Republic,Tops,Spring,70.48,0.0,22,1.2,0,0.124
FB001539,Banana Republic,Outerwear,Spring,203.02,0.0,23,3.5,1,0.2346
FB001540,Ann Taylor,Dresses,Fall,102.47,11.2,4,3.8,0,0.1163
FB001541,Mango,Accessories,Spring,14.01,49.8,12,2.6,0,0.1979
FB001542,H&M,Accessories,Winter,79.69,0.0,44,1.6,0,0.1431
FB001543,Forever21,Bottoms,Fall,47.22,0.0,19,1.9,0,0.1298
FB001544,H&M,Shoes,Fall,146.6,14.9,8,3.7,0,0.047
FB001545,Zara,Accessories,Winter,27.9,0.0,27,3.0,1,0.1649
FB001546,Zara,Dresses,Spring,139.26,0.0,32,3.4,0,0.0851
FB001547,Ann Taylor,Accessories,Summer,30.47,0.0,34,4.2,0,0.293
FB001548,Gap,Outerwear,Fall,85.2,39.8,47,3.5,0,0.1713
FB001549,Gap,Dresses,Spring,35.87,24.4,42,2.8,0,0.1524
FB001550,Gap,Bottoms,Winter,48.15,6.3,46,,0,0.1747
FB001551,Gap,Tops,Spring,74.13,0.0,23,,0,0.1716
FB001552,Zara,Dresses,Fall,148.33,5.0,39,,0,0.0962
FB001553,Banana Republic,Outerwear,Summer,105.3,0.0,1,3.0,0,0.153
FB001554,H&M,Dresses,Winter,126.76,0.0,24,2.2,0,0.1128
FB001555,Gap,Tops,Winter,35.41,0.0,48,4.3,1,0.3101
FB001556,Ann Taylor,Outerwear,Winter,80.04,0.0,13,2.3,0,0.1327
FB001557,Gap,Bottoms,Fall,68.16,0.0,34,2.7,0,0.1652
FB001558,Ann Taylor,Dresses,Fall,60.87,0.0,35,,0,0.141
FB001559,H&M,Tops,Spring,59.8,0.0,50,2.2,1,0.152
FB001560,Gap,Accessories,Fall,75.83,0.0,8,2.0,0,0.0933
FB001561,H&M,Tops,Summer,55.97,0.0,30,,0,0.2582
FB001562,Gap,Shoes,Winter,104.4,45.2,2,1.1,0,0.1318
FB001563,Zara,Bottoms,Summer,80.0,10.3,4,,0,0.18
FB001564,Banana Republic,Shoes,Summer,72.51,8.9,16,4.6,1,0.1645
FB001565,Mango,Bottoms,Spring,84.8,0.0,46,4.6,0,0.1194
FB001566,Forever21,Bottoms,Fall,69.21,0.0,41,,0,0.0873
FB001567,Banana Republic,Outerwear,Spring,229.17,0.0,37,2.0,0,0.1198
FB001568,Banana Republic,Dresses,Winter,103.9,0.0,40,4.4,0,0.1405
FB001569,Zara,Outerwear,Spring,228.46,0.0,7,2.5,1,0.0787
FB001570,Zara,Accessories,Summer,31.4,29.2,20,4.9,0,0.2069
FB001571,Uniqlo,Bottoms,Spring,13.03,54.7,2,4.4,1,0.1995
FB001572,Mango,Outerwear,Spring,100.39,36.6,11,4.5,0,0.1175
FB001573,Zara,Accessories,Spring,34.36,12.0,0,3.1,0,0.0911
FB001574,Ann Taylor,Tops,Spring,46.06,12.2,39,2.3,0,0.1509
FB001575,Gap,Bottoms,Spring,46.12,34.4,28,3.1,0,0.1916
FB001576,Forever21,Outerwear,Summer,123.27,0.0,13,2.8,0,0.0909
FB001577,Mango,Outerwear,Summer,180.21,16.5,9,2.4,0,0.1331
FB001578,Gap,Outerwear,Summer,82.33,0.7,24,,1,0.3878
FB001579,Gap,Tops,Winter,33.46,0.0,36,3.6,0,0.162
FB001580,Banana Republic,Bottoms,Spring,17.15,53.9,48,3.8,0,0.2033
FB001581,Mango,Bottoms,Winter,39.28,48.9,5,1.2,0,0.1752
FB001582,H&M,Outerwear,Winter,208.57,0.0,24,3.6,0,0.1132
FB001583,Gap,Dresses,Spring,110.89,15.8,49,1.4,1,0.3339
FB001584,Mango,Bottoms,Summer,117.21,0.0,14,3.2,0,0.1671
FB001585,Mango,Accessories,Summer,11.78,48.8,13,3.6,0,0.2209
FB001586,Forever21,Accessories,Summer,47.6,0.0,24,4.4,1,0.2307
FB001587,Zara,Bottoms,Fall,20.46,38.4,11,2.9,0,0.1203
FB001588,Uniqlo,Accessories,Winter,61.48,6.8,41,4.3,0,0.1482
FB001589,H&M,Tops,Spring,33.55,29.0,38,5.0,0,0.1513
FB001590,Forever21,Tops,Spring,93.74,0.0,39,4.0,0,0.1039
FB001591,Forever21,Bottoms,Summer,31.57,0.0,2,,0,0.158
FB001592,Banana Republic,Bottoms,Winter,64.21,0.0,3,2.8,0,0.1627
FB001593,Banana Republic,Accessories,Winter,51.58,8.1,12,3.8,0,0.1578
FB001594,Uniqlo,Tops,Summer,70.89,0.0,14,4.7,1,0.2608
FB001595,Banana Republic,Shoes,Winter,149.65,0.0,26,3.8,0,0.1219
FB001596,Zara,Shoes,Spring,83.17,0.0,48,3.2,0,0.1227
FB001597,H&M,Outerwear,Fall,121.56,0.0,18,3.3,0,0.1143
FB001598,Zara,Bottoms,Winter,48.62,0.0,3,,1,0.1676
FB001599,Ann Taylor,Dresses,Winter,79.04,0.0,4,4.1,0,0.1419
FB001600,Mango,Outerwear,Spring,198.58,0.0,46,,0,0.1206
FB001601,Banana Republic,Outerwear,Summer,109.82,0.0,32,2.3,0,0.1772
FB001602,Banana Republic,Accessories,Summer,17.38,49.5,26,2.2,0,0.3576
FB001603,Zara,Shoes,Winter,112.1,0.0,5,2.0,1,0.1152
FB001604,Gap,Bottoms,Fall,25.07,0.0,9,2.5,0,0.1159
FB001605,Uniqlo,Dresses,Spring,170.38,0.0,23,4.3,0,0.1457
FB001606,Mango,Dresses,Winter,77.32,0.0,30,2.2,1,0.2605
FB001607,Mango,Shoes,Winter,111.88,0.0,17,4.6,0,0.2106
FB001608,Forever21,Accessories,Fall,24.71,0.0,37,,0,0.1625
FB001609,Uniqlo,Tops,Spring,61.42,0.0,41,3.5,0,0.1246
FB001610,Gap,Accessories,Fall,56.06,7.3,46,3.6,0,0.1299
FB001611,Mango,Accessories,Fall,33.12,5.2,18,,0,0.0985
FB001612,Banana Republic,Bottoms,Spring,30.51,0.0,17,1.2,0,0.1955
FB001613,Banana Republic,Dresses,Winter,39.13,40.3,27,1.2,0,0.1874
FB001614,Forever21,Shoes,Summer,64.96,43.2,16,1.4,0,0.1219
FB001615,Mango,Dresses,Spring,145.8,0.0,13,4.0,0,0.1065
FB001616,Zara,Shoes,Summer,67.88,44.1,2,4.4,0,0.1099
FB001617,Forever21,Shoes,Summer,94.49,0.0,30,1.5,0,0.1214
FB001618,Forever21,Outerwear,Fall,218.64,0.0,5,,0,0.0642
FB001619,Uniqlo,Outerwear,Fall,70.84,11.9,35,1.5,0,0.1487
FB001620,Gap,Shoes,Winter,183.3,0.0,7,2.0,0,0.0947
FB001621,Uniqlo,Outerwear,Fall,241.81,0.0,38,3.5,0,0.0947
FB001622,Mango,Outerwear,Spring,154.12,28.8,43,1.3,0,0.1868
FB001623,Uniqlo,Dresses,Spring,29.26,53.6,4,1.5,1,0.2533
FB001624,Banana Republic,Accessories,Spring,44.7,0.0,29,3.2,0,0.2046
FB001625,Zara,Tops,Fall,16.85,40.3,21,2.7,0,0.178
FB001626,Ann Taylor,Shoes,Fall,95.92,27.3,6,2.8,1,0.1582
FB001627,Forever21,Outerwear,Fall,115.29,30.9,14,4.2,1,0.261
FB001628,Banana Republic,Tops,Winter,27.35,30.9,17,2.5,0,0.0979
FB001629,Uniqlo,Outerwear,Summer,37.61,58.0,21,2.6,0,0.1054
FB001630,Mango,Outerwear,Fall,138.55,0.0,25,2.0,0,0.0724
FB001631,Uniqlo,Accessories,Fall,43.84,0.0,28,2.8,0,0.1214
FB001632,Forever21,Tops,Fall,52.38,17.8,45,2.4,0,0.1131
FB001633,Zara,Accessories,Spring,74.61,0.0,38,2.8,0,0.1656
FB001634,Uniqlo,Shoes,Spring,132.08,10.9,44,1.3,0,0.0935
FB001635,Gap,Tops,Spring,93.46,0.0,20,2.2,0,0.1113
FB001636,Uniqlo,Outerwear,Summer,137.13,44.1,44,,0,0.1914
FB001637,Banana Republic,Tops,Spring,23.47,45.9,47,3.7,1,0.3281
FB001638,Ann Taylor,Accessories,Fall,21.82,45.5,50,2.2,0,0.2814
FB001639,H&M,Outerwear,Fall,202.13,3.6,18,4.1,0,0.0742
FB001640,Mango,Accessories,Winter,38.08,0.0,0,1.6,0,0.1305
FB001641,Ann Taylor,Outerwear,Spring,123.04,0.0,13,1.2,0,0.1076
FB001642,Uniqlo,Accessories,Summer,39.94,0.0,32,3.1,0,0.2497
FB001643,H&M,Dresses,Summer,80.19,0.0,43,3.8,0,0.2184
FB001644,Uniqlo,Tops,Spring,31.49,10.1,5,3.8,0,0.0637
FB001645,H&M,Tops,Summer,19.62,29.0,19,1.0,0,0.157
FB001646,Mango,Outerwear,Spring,187.63,0.0,25,1.8,0,0.1109
FB001647,H&M,Outerwear,Winter,126.33,34.6,26,,0,0.1098
FB001648,Banana Republic,Shoes,Spring,94.35,40.2,23,3.1,0,0.1385
FB001649,Zara,Shoes,Winter,109.85,7.8,20,3.1,0,0.177
FB001650,Forever21,Dresses,Winter,142.88,4.8,24,1.7,0,0.1163
FB001651,Uniqlo,Dresses,Summer,153.18,0.0,26,1.1,0,0.1313
FB001652,Banana Republic,Tops,Winter,62.07,47.7,11,2.8,0,0.0991
FB001653,H&M,Accessories,Spring,50.12,0.0,27,2.4,0,0.1481
FB001654,Gap,Dresses,Spring,37.94,59.5,21,,0,0.0602
FB001655,Uniqlo,Tops,Summer,50.49,0.0,30,4.1,0,0.2218
FB001656,Mango,Shoes,Summer,97.9,0.0,29,1.3,0,0.1117
FB001657,Uniqlo,Tops,Summer,69.0,0.0,32,4.5,0,0.2601
FB001658,Mango,Accessories,Fall,22.02,27.1,15,,0,0.1327
FB001659,Banana Republic,Tops,Winter,34.73,59.1,42,,0,0.1283
FB001660,Forever21,Tops,Fall,116.48,0.0,3,1.5,0,0.0536
FB001661,H&M,Tops,Summer,40.68,0.0,41,1.1,1,0.1799
FB001662,Ann Taylor,Outerwear,Summer,118.92,0.0,36,1.8,1,0.3075
FB001663,Ann Taylor,Bottoms,Summer,26.86,0.0,18,3.2,0,0.2361
FB001664,Banana Republic,Dresses,Fall,113.34,0.0,13,,0,0.0709
FB001665,Gap,Tops,Summer,36.91,8.9,13,2.5,0,0.1217
FB001666,Forever21,Bottoms,Summer,98.41,0.0,7,4.6,0,0.1063
FB001667,Forever21,Bottoms,Winter,83.18,0.0,17,1.7,1,0.2551
FB001668,H&M,Shoes,Spring,136.1,24.1,0,3.1,0,0.0544
FB001669,Zara,Tops,Spring,47.88,0.0,44,1.9,0,0.1564
FB001670,Mango,Outerwear,Winter,89.26,0.0,43,3.8,0,0.1381
FB001671,Gap,Dresses,Summer,114.2,0.0,15,,0,0.1776
FB001672,Gap,Shoes,Summer,68.31,59.7,16,1.8,0,0.1197
FB001673,H&M,Tops,Fall,77.99,0.0,42,,0,0.0582
FB001674,Ann Taylor,Bottoms,Fall,103.77,0.0,12,4.4,0,0.1105
FB001675,Forever21,Accessories,Fall,42.96,0.0,36,1.1,0,0.1259
FB001676,Banana Republic,Dresses,Fall,126.11,0.0,16,3.5,0,0.0958
FB001677,Banana Republic,Accessories,Summer,43.83,0.0,31,2.5,0,0.2476
FB001678,Banana Republic,Shoes,Fall,94.1,0.0,24,1.4,0,0.0789
FB001679,Zara,Shoes,Fall,151.27,0.0,39,4.0,1,0.1101
FB001680,Gap,Accessories,Spring,61.47,0.0,44,,0,0.2086
FB001681,Mango,Shoes,Summer,185.96,0.0,35,1.3,0,0.1046
FB001682,Gap,Dresses,Fall,113.05,0.0,47,2.0,0,0.1621
FB001683,Banana Republic,Tops,Summer,72.42,34.7,2,2.5,0,0.1359
FB001684,Uniqlo,Tops,Summer,29.04,0.0,4,5.0,0,0.1167
FB001685,Forever21,Shoes,Spring,79.77,51.5,27,3.4,0,0.1774
FB001686,Banana Republic,Bottoms,Winter,26.57,49.4,37,3.5,1,0.1467
FB001687,Ann Taylor,Dresses,Winter,100.35,42.9,48,,1,0.3279
FB001688,Ann Taylor,Tops,Spring,41.37,27.5,43,1.8,0,0.1517
FB001689,Ann Taylor,Dresses,Winter,158.24,0.0,41,3.1,0,0.1342
FB001690,Mango,Outerwear,Fall,153.46,0.0,27,1.7,0,0.0817
FB001691,Zara,Accessories,Spring,54.92,0.0,44,3.1,0,0.1105
FB001692,Uniqlo,Accessories,Spring,26.02,19.2,8,4.3,0,0.0972
FB001693,Mango,Accessories,Fall,47.14,29.1,37,1.3,0,0.169
FB001694,Mango,Accessories,Winter,16.41,50.2,46,,0,0.1849
FB001695,H&M,Accessories,Fall,43.88,19.2,19,1.8,0,0.1228
FB001696,Banana Republic,Accessories,Summer,19.68,0.0,29,1.5,1,0.2255
FB001697,Zara,Tops,Spring,79.63,24.3,47,5.0,0,0.1356
FB001698,Banana Republic,Accessories,Summer,16.32,19.6,47,2.9,1,0.2683
FB001699,Mango,Bottoms,Summer,84.72,19.6,39,4.3,0,0.1608
FB001700,Ann Taylor,Dresses,Winter,156.24,0.0,15,5.0,0,0.1178
FB001701,Mango,Shoes,Winter,152.95,5.7,39,1.4,0,0.0931
FB001702,H&M,Tops,Spring,70.41,7.1,13,3.3,0,0.1038
FB001703,Forever21,Accessories,Summer,32.04,0.0,41,1.8,0,0.1777
FB001704,Gap,Tops,Fall,18.86,31.8,2,3.7,1,0.1036
FB001705,Banana Republic,Bottoms,Spring,31.54,0.0,45,1.3,0,0.1435
FB001706,Zara,Bottoms,Summer,47.28,39.1,19,2.6,0,0.1426
FB001707,H&M,Dresses,Winter,51.48,0.0,10,1.0,0,0.1417
FB001708,Zara,Outerwear,Fall,108.58,0.0,44,2.4,0,0.0858
FB001709,Forever21,Tops,Winter,84.17,0.0,20,3.7,0,0.1047
FB001710,Mango,Bottoms,Spring,76.45,0.0,16,1.0,1,0.2876
FB001711,Uniqlo,Accessories,Spring,50.31,0.0,36,,0,0.1381
FB001712,Gap,Tops,Spring,43.45,0.0,30,2.3,0,0.1664
FB001713,Uniqlo,Dresses,Fall,68.79,53.9,41,2.2,0,0.1169
FB001714,Gap,Bottoms,Summer,32.95,31.7,46,3.7,0,0.2766
FB001715,H&M,Bottoms,Summer,51.89,21.7,28,2.5,1,0.4077
FB001716,H&M,Shoes,Fall,82.65,0.0,30,4.1,0,0.1548
FB001717,Ann Taylor,Bottoms,Winter,42.36,0.0,37,1.4,0,0.2353
FB001718,Ann Taylor,Bottoms,Summer,109.36,0.0,24,1.7,0,0.2324
FB001719,Ann Taylor,Accessories,Winter,59.98,0.0,28,2.2,0,0.175
FB001720,Gap,Dresses,Spring,111.81,0.0,45,1.1,0,0.2113
FB001721,Banana Republic,Bottoms,Winter,70.78,0.0,39,3.4,1,0.2182
FB001722,Mango,Accessories,Winter,31.59,58.5,40,1.6,0,0.1249
FB001723,Banana Republic,Bottoms,Fall,41.59,41.5,20,3.1,0,0.1264
FB001724,Mango,Bottoms,Fall,23.66,55.9,10,2.5,0,0.1188
FB001725,Ann Taylor,Shoes,Fall,44.41,59.7,13,3.5,1,0.1159
FB001726,Uniqlo,Shoes,Summer,66.6,17.4,6,,1,0.3048
FB001727,Mango,Dresses,Spring,76.02,24.8,7,4.5,1,0.1436
FB001728,Zara,Accessories,Spring,75.48,0.0,16,1.4,0,0.1298
FB001729,Banana Republic,Shoes,Summer,149.71,6.4,39,3.0,0,0.0961
FB001730,Gap,Dresses,Summer,61.9,0.0,29,4.4,0,0.2164
FB001731,Banana Republic,Tops,Fall,55.65,12.3,23,4.9,0,0.0772
FB001732,Mango,Tops,Summer,23.04,46.7,29,1.3,0,0.2342
FB001733,Banana Republic,Shoes,Winter,47.32,26.8,28,4.7,0,0.1522
FB001734,Uniqlo,Shoes,Spring,52.21,56.0,27,3.5,0,0.0804
FB001735,Banana Republic,Dresses,Spring,169.32,0.0,19,2.2,0,0.1681
FB001736,Ann Taylor,Shoes,Spring,115.77,0.0,43,,0,0.2193
FB001737,Mango,Shoes,Fall,139.91,0.0,9,3.7,0,0.0434
FB001738,Banana Republic,Bottoms,Summer,101.73,0.0,14,4.7,0,0.1578
FB001739,Forever21,Tops,Summer,105.85,0.0,29,2.1,0,0.1511
FB001740,Gap,Tops,Spring,105.37,0.0,24,1.2,0,0.1304
FB001741,H&M,Tops,Summer,44.42,0.0,49,,0,0.1999
FB001742,Uniqlo,Shoes,Spring,141.29,14.3,7,2.3,0,0.0635
FB001743,Mango,Shoes,Fall,154.21,5.9,39,2.6,0,0.1045
FB001744,Zara,Bottoms,Fall,34.6,5.3,13,2.5,0,0.1172
